"","Taxa_info","t_value","mean_difference","p_value"
"956","translation release factor activity",-12.6731722930832,-4.52222296923258,1.41288020780744e-06
"957","translation release factor activity, codon specific",6.96986833946113,3.42525715579775,0.000116083266331832
"958","transmembrane transport",2.52082742279847,1.01883022321611,0.0357626601076884
"959","transmembrane transporter activity",-2.64092218552246,-0.733295512876776,0.0296708346874509
"960","transport",-8.98004420289617,-1.1644303154984,1.88360259186603e-05
"961","transporter activity",11.7468709744587,5.55115681587578,2.52165910040514e-06
"962","transposition, DNA-mediated",4.44464336999915,2.1349317564515,0.00215459330485151
"963","trehalose biosynthetic process",-3.0675287445608,-0.197524604223165,0.0154055616213644
"964","trehalose catabolic process",-14.6177621523541,-5.82553648397531,4.70638499219308e-07
"965","tricarboxylic acid cycle",-3.87148599557819,-3.16454399569556,0.00473139112414403
"966","tricarboxylic acid transport",-5.63717460809312,-1.49802944456466,0.000488642381598772
"967","triphosphoribosyl-dephospho-CoA synthase activity",-2.53067788286141,-1.17536966289426,0.0352182430178753
"968","tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase activity",-5.79494797217408,-1.57169129502355,0.000407503773849294
"969","tRNA (adenine-N1-)-methyltransferase activity",-2.73863329017939,-2.26999517420675,0.0255030611785485
"970","tRNA binding",4.49588500759034,2.09111433206277,0.00201301612845077
"971","tRNA methyltransferase activity",4.62157379739702,2.12568269841028,0.00170669303881216
"972","tRNA threonylcarbamoyladenosine modification",9.18635360387274,2.78859372378689,1.59353276233658e-05
"973","tRNA wobble adenosine to inosine editing",11.7771823538694,4.57788106100512,2.47271287595281e-06
"974","tRNA wobble base lysidine biosynthesis",3.07163363895917,0.906094212236479,0.0153099230973805
"975","tRNA wobble position uridine thiolation",10.2123829155032,4.85545759056283,7.25401076420834e-06
"976","tRNA wobble uridine modification",-3.21558052302908,-1.96165196022563,0.0123206414662116
"977","tryptophan-tRNA ligase activity",-4.16109473928312,-1.28484822335678,0.0031604647502464
"978","tryptophan biosynthetic process",-2.74844384824687,-1.05434394642928,0.0251192553028949
"979","tryptophan synthase activity",-4.44918043417019,-0.885705813569549,0.00214163230039126
"980","Type I site-specific deoxyribonuclease activity",-3.20100201604385,-1.5698816866904,0.0125933724495092
"981","type II protein secretion system complex",5.13252117875061,2.49092163777961,0.000893310987281733
"982","type IV hypersensitivity",-3.31422177635908,-1.38531260383873,0.0106311465543432
"983","type IV pilus-dependent motility",-10.0741404515964,-3.72472577225418,8.03252564787041e-06
"984","tyrosine-tRNA ligase activity",-5.3133823694011,-0.995573199836607,0.000716727228567256
"985","ubiquinol-cytochrome-c reductase activity",-12.3446930721,-3.32504403984067,1.72721793656626e-06
"986","ubiquinone biosynthetic process",7.83128179217083,3.88890329386899,5.08932240834098e-05
"987","ubiquitin-protein transferase activity",-4.98213766930226,-2.93601705188473,0.00107660714962655
"988","ubiquitin ligase complex",-8.74526513930687,-3.67414064788931,2.28750168100105e-05
"989","UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase activity",-6.57416360748909,-3.2240640600128,0.000174016958476778
"990","UDP-D-xylose biosynthetic process",-3.94126659974031,-2.47608710353993,0.00428826249237848
"991","UDP-glycosyltransferase activity",4.83073483076424,2.38529234943278,0.00130341140454096
"992","UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity",-5.69434883971219,-3.02414743016177,0.000457351299749147
"993","UDP-N-acetylglucosamine diphosphorylase activity",-10.6864638715981,-3.96092982350304,5.15973919467434e-06
"994","UDP-N-acetylmuramate-L-alanine ligase activity",2.726607898406,1.3763757961483,0.0259817565373861
"995","UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-diaminopimelate ligase activity",2.40752313294023,1.56338632948924,0.0426728079742979
"996","unsaturated fatty acid biosynthetic process",-2.83889259401791,-1.94550843445387,0.0218491591967305
"997","uracil transport",-2.90756346245761,-1.16189065075143,0.0196623896792009
"998","uracil:cation symporter activity",3.522668356171,1.99034109406482,0.00781533719121817
"999","urate catabolic process",-3.86657535113094,-0.461252876310462,0.00476437291750064
"1000","urea cycle",12.2146745448853,5.35904387660679,1.87268512413165e-06
"1001","urea metabolic process",-2.53776758321066,-0.591571876186858,0.0348316225958436
"1002","ureidoglycolate dehydrogenase activity",3.6267292854591,0.827489795420521,0.00671677740692772
"1003","uridylate kinase activity",12.1094516087901,4.75720487977363,2.00048259095392e-06
"1004","uroporphyrinogen decarboxylase activity",2.88078062318288,1.66702300950559,0.0204869733478657
"1005","vacuolar acidification",-4.44025111104797,-1.55519785534922,0.00216722164214913
"1006","vacuole",3.2399725456029,1.50805720264166,0.0118781195902211
"1007","valine-tRNA ligase activity",-2.5331153894351,-0.715785339209945,0.0350848299826726
"1008","valine catabolic process",-12.7304268475637,-4.80338698674269,1.36493122233754e-06
"1009","viral DNA genome packaging",-3.63995120356148,-1.7582628928162,0.00658942947441895
"1010","viral genome packaging",2.44214336901592,0.963412077976733,0.0404291183930795
"1011","virion",-3.20507520316202,-1.36497142657034,0.0125165394396507
"1012","virion attachment to host cell",-5.77833394485057,-2.57012798085611,0.000415306951257821
"1013","virus tail",4.21393094190289,1.17289408922654,0.00294005808575275
"1014","virus tail, baseplate",-3.04789784861633,-1.88901608796378,0.0158716434415543
"1015","virus tail, tube",2.41590111033041,1.10647241202228,0.0421185914491398
"1016","visual perception",-2.71441685215869,-1.23460002659582,0.0264764791679544
"1017","voltage-gated chloride channel activity",-4.76404265073649,-2.13483514733382,0.00141941755914871
"1018","voltage-gated potassium channel activity",-3.83592038312705,-2.45525471271919,0.00497591308484291
"1019","volume-sensitive anion channel activity",-3.89569781903207,-3.78238490860062,0.00457231448337787
"1020","water transport",-8.88148365760933,-2.04900555708935,2.04259300914036e-05
"1021","xanthine catabolic process",-3.68726089108096,-1.03151748341901,0.0061544313031811
"1022","xanthine dehydrogenase activity",-10.4897595616958,-4.85599991011463,5.93336787783147e-06
"1023","xanthine phosphoribosyltransferase activity",-9.59389742337006,-3.37842704320157,1.15574102964794e-05
"1024","xylan alpha-1,2-glucuronosidase activity",-4.48194622307124,-0.398717893040459,0.00205050156863728
"1025","xylulokinase activity",2.70911503480471,1.41672531624528,0.0266946408929522
"1026","Z-farnesyl diphosphate synthase activity",-4.66199265319121,-1.29863096330106,0.00161925485856269
"1027","zinc ion transmembrane transporter activity",13.8734882407785,4.85529287393936,7.04760094558454e-07
